formula,P,Tc,AD
Sn2H7,150,37,1
Sn2H5,150,37,1
SnH5,100,37,1
SnH4,150,37,1
SnH4,100,37,1
NdH10,100,37,1
InH5,150,37,1
CeH9,100,37,1
CeH8,100,37,1
SnH3,150,37,1
SnH3,100,37,1
DyH9,100,37,1
SmH9,150,37,1
SmH9,100,37,1
H9Se2,300,37,1
LaH9,100,37,1
H6Se,300,37,1
H10Se,300,37,1
H7Se,300,37,1
Sn2H9,100,37,1
Sn2H5,100,37,1
YbH8,100,37,1
DyH9,150,37,1
DyH9,200,37,1
H8Se,300,37,1
PmH9,100,37,1
H9Se,300,37,1
NdH9,100,37,1
Sn2H9,150,37,1
NdH9,150,37,1
GdH10,100,37,1
GdH9,150,37,1
GdH9,100,37,1
PrH9,100,37,1
PrH9,150,37,1
PrH9,200,37,1
H5Se,300,37,1
TbH9,100,37,1
TbH9,150,37,1
TbH9,200,37,1
GeH3,300,36,1
GeH3,250,36,1
GeH3,200,36,1
Ge2H5,150,36,1
Ge2H5,100,36,1
GeH3,100,36,1
Ge2H5,200,36,1
Ge2H5,250,36,1
Ge2H5,300,36,1
Ge2H7,100,36,1
Ge2H7,150,36,1
Ge2H7,200,36,1
Ge2H7,250,36,1
Ge2H7,300,36,1
GeH3,150,36,1
LiH10,200,35,1
LiH7,100,35,1
LiH8,200,35,1
LiH10,150,35,1
LiH10,100,35,1
LiH9,150,35,1
LiH9,100,35,1
LiH7,150,35,1
LiH8,100,35,1
LiH8,150,35,1
LiH7,200,35,1
LiH9,200,35,1
HS,150,35,1
Mg2H9,250,35,1
TeH,300,35,1
MgH4,250,35,1
MgH5,250,35,1
TeH2,250,33,1
TeH3,250,33,1
SbH2,250,33,1
Te2H5,250,33,1
SbH2,300,32,1
TeH3,300,32,1
H3S2,100,32,1
TeH2,300,32,1
Te2H5,300,32,1
BH,100,31,1
SiH7,200,31,1
SiH6,250,31,1
SiH6,200,31,1
SiH5,250,31,1
B2H3,100,31,1
HSe,300,31,1
Si2H5,200,31,1
HSe,200,31,1
SiH4,250,31,1
Si2H5,250,31,1
SiH5,200,31,1
SiH7,250,31,1
SiH4,200,31,1
HSe,150,31,1
SiH3,250,31,1
HSe,100,31,1
Si2H9,250,31,1
Si2H9,200,31,1
Si2H7,250,31,1
Si2H7,200,31,1
SiH3,200,31,1
HSe,250,31,1
H5Se,100,30,1
H5Se,150,30,1
H9Se2,200,30,1
H9Se2,150,30,1
H9Se2,100,30,1
H7Se,200,30,1
H5Se,200,30,1
H6Se,100,30,1
H6Se,150,30,1
H6Se,200,30,1
H7Se,100,30,1
H7Se,150,30,1
H8Se,100,30,1
H10Se,200,30,1
H8Se,150,30,1
H8Se,200,30,1
H9Se,100,30,1
H9Se,150,30,1
H9Se,200,30,1
H10Se,100,30,1
H10Se,150,30,1
BaH9,200,29,1
BaH8,100,29,1
BaH9,150,29,1
BaH9,100,29,1
MgH4,150,28,1
MgH4,200,28,1
MgH4,300,28,1
MgH5,150,28,1
MgH5,200,28,1
MgH5,300,28,1
Mg2H9,150,28,1
Mg2H9,200,28,1
Mg2H9,300,28,1
H3Se2,200,27,1
H3Se2,150,27,1
H3Se2,250,27,1
PoH2,300,27,1
SiH3,300,27,1
SiH6,300,27,1
SiH4,300,27,1
SiH5,300,27,1
Sb2H5,100,27,1
Sb2H5,150,27,1
Sb2H5,200,27,1
Si2H9,300,27,1
Si2H7,300,27,1
Si2H5,300,27,1
SiH7,300,27,1
PoH2,250,26,1
MgH3,250,26,1
Mg2H7,250,26,1
Mg2H7,100,26,1
Mg2H5,300,26,1
Mg2H5,250,26,1
Mg2H5,200,26,1
Mg2H5,150,26,1
Mg2H5,100,26,1
MgH3,300,26,1
