formula,P,Tc,AD
TeH4,200,58,1
MgH5,250,58,1
MgH6,200,58,1
TeH6,300,58,1
Y2H7,200,58,1
SnH5,100,58,1
NbH5,150,58,1
Nd2H7,200,58,1
KH7,250,58,1
CeH4,300,58,1
KH5,200,58,1
Sb2H7,250,58,1
KH8,300,58,1
KH6,200,57,1
La2H9,150,57,1
LiH6,150,57,1
Eu2H9,200,57,1
H4Pb,300,57,1
Bi2H5,300,57,1
ScH4,150,57,1
Mg2H9,300,57,1
SbH5,100,57,1
Sb2H9,100,57,1
H7Pb2,300,57,1
KH9,300,57,1
SbH4,150,57,1
Po2H7,100,57,1
Ge2H7,150,57,1
GeH3,250,57,1
GeH4,100,57,1
TeH3,300,56,1
MgH6,150,56,1
SbH3,300,56,1
Sb2H7,200,56,1
MgH5,200,56,1
Te2H9,150,56,1
TeH6,250,56,1
TeH4,150,56,1
TeH5,150,56,1
Te2H7,200,56,1
PoH3,250,56,1
Pm2H9,200,56,1
TcH4,200,56,1
KH5,150,56,1
BiH3,100,56,1
KH7,200,56,1
KH8,250,56,1
CeH4,250,56,1
H3S2,300,56,1
Y2H7,150,56,1
Nd2H7,150,56,1
Eu2H9,150,55,1
GeH3,200,55,1
KH9,250,55,1
Ge2H7,100,55,1
Sn2H9,300,55,1
Sb2H7,150,55,1
SbH4,100,55,1
Mg2H9,250,55,1
ScH4,100,55,1
H7Pb2,250,55,1
LiH6,100,55,1
H3Pb,300,55,1
Bi2H5,250,55,1
H4Pb,250,55,1
La2H9,100,55,1
KH6,150,55,1
KH8,200,55,1
H3Se2,300,54,1
Te2H9,100,54,1
Sn2H9,250,54,1
Nb2H9,300,54,1
PoH3,200,54,1
TeH3,250,54,1
Y2H7,100,54,1
SbH3,250,54,1
H3S2,250,54,1
TeH4,100,54,1
Te2H7,150,54,1
TeH5,100,54,1
KH5,100,54,1
MgH5,150,54,1
TeH6,200,54,1
Pm2H9,150,54,1
KH7,150,54,1
MgH6,100,54,1
TbH4,300,54,1
CeH4,200,54,1
TcH4,150,54,1
H4Pb,200,53,1
GeH3,150,53,1
Bi2H5,200,53,1
Mg2H9,200,53,1
DyH4,300,53,1
H3Pb,250,53,1
Eu2H9,100,53,1
KH6,100,53,1
KH8,150,53,1
KH9,200,53,1
Nb2H9,250,53,1
H7Pb2,200,53,1
Sb2H7,100,53,1
CeH4,150,52,1
TbH4,250,52,1
Ge2H5,300,52,1
TeH6,150,52,1
MgH4,300,52,1
H3Se2,250,52,1
KH7,100,52,1
MgH5,100,52,1
SrH3,300,52,1
SbH3,200,52,1
Sn2H9,200,52,1
H3S2,200,52,1
H4Pb,150,52,1
PoH3,150,52,1
TeH3,200,52,1
TcH4,100,52,1
PrH4,300,52,1
Pm2H9,100,52,1
Te2H7,100,52,1
Bi2H5,150,51,1
DyH4,250,51,1
H7Pb2,150,51,1
H5Pb2,300,51,1
H3Pb,200,51,1
TeH6,100,51,1
KH9,150,51,1
Nb2H9,200,51,1
GeH3,100,51,1
KH8,100,51,1
Mg2H9,150,51,1
PrH4,250,50,1
DyH4,200,50,1
Tc2H7,300,50,1
CeH4,100,50,1
PoH3,100,50,1
Te2H5,300,50,1
Sn2H9,150,50,1
SbH3,150,50,1
Ge2H5,250,50,1
TbH4,200,50,1
H4Pb,100,50,1
H3S2,150,50,1
H3Se2,200,50,1
MgH4,250,50,1
TeH3,150,50,1
SrH3,250,50,1
LaH4,300,50,1
LiH7,300,50,1
H3Pb,150,49,1
H7Pb2,100,49,1
H3S2,100,49,1
Sb2H5,300,49,1
SiH4,300,49,1
Nb2H9,150,49,1
Mg2H9,100,49,1
KH9,100,49,1
H5Pb2,250,49,1
Bi2H5,100,49,1
H3Se2,150,49,1
Te2H5,250,48,1
Tc2H7,250,48,1
MgH4,200,48,1
TeH3,100,48,1
PrH4,200,48,1
DyH4,150,48,1
LaH4,250,48,1
Sn2H9,100,48,1
Po2H5,300,48,1
EuH4,300,48,1
SrH3,200,48,1
LiH7,250,48,1
SbH3,100,48,1
TbH4,150,48,1
BiH2,300,48,1
Ge2H5,200,48,1
H5Pb2,200,47,1
