formula,P,Tc,AD
P2H3,300,58,1
P2H3,250,58,1
P2H3,200,58,1
P2H3,150,58,1
CaH6,300,58,1
CaH7,150,58,1
CaH7,200,58,1
ScH10,100,58,1
ScH9,150,58,1
ScH9,100,58,1
ScH8,150,58,1
ScH8,100,58,1
ScH7,150,58,1
ScH7,100,58,1
ScH5,300,58,1
ScH5,250,58,1
ScH5,200,58,1
ScH5,150,58,1
ScH5,100,58,1
ScH3,250,58,1
ScH2,150,58,1
ScH2,100,58,1
Sc2H7,100,58,1
Sc2H9,250,58,1
Sc2H9,200,58,1
Sc2H9,150,58,1
Sc2H9,100,58,1
Sc2H7,300,58,1
Sc2H7,250,58,1
Sc2H7,200,58,1
Sc2H7,150,58,1
Sc2H5,300,58,1
Sc2H5,250,58,1
Sc2H5,200,58,1
Sc2H5,150,58,1
Sc2H5,100,58,1
Ca2H9,300,58,1
CaH9,250,58,1
CaH9,200,58,1
CaH8,300,58,1
CaH8,250,58,1
CaH8,200,58,1
CaH8,150,58,1
CaH8,100,58,1
CaH7,300,58,1
CaH7,250,58,1
Ca2H9,250,58,1
Ca2H9,200,58,1
Ca2H9,150,58,1
Ca2H9,100,58,1
Sc2H9,300,58,1
Ti2H7,100,58,1
Ti2H5,300,58,1
Ti2H5,250,58,1
Ti2H5,200,58,1
Ti2H5,150,58,1
Ti2H5,100,58,1
TiH10,300,58,1
TiH10,250,58,1
TiH10,200,58,1
Ti2H7,150,58,1
Ti2H7,200,58,1
Ti2H7,250,58,1
Ti2H7,300,58,1
Ti2H9,300,58,1
Ti2H9,250,58,1
Ti2H9,200,58,1
Ti2H9,150,58,1
Ti2H9,100,58,1
TiH10,150,58,1
TiH10,100,58,1
TiH9,300,58,1
TiH3,200,58,1
TiH5,100,58,1
TiH4,300,58,1
TiH4,250,58,1
TiH4,200,58,1
TiH4,150,58,1
TiH4,100,58,1
TiH3,300,58,1
TiH3,250,58,1
TiH3,150,58,1
TiH5,200,58,1
TiH3,100,58,1
TiH5,150,58,1
TiH5,250,58,1
TiH9,250,58,1
TiH7,300,58,1
TiH9,200,58,1
TiH9,150,58,1
TiH9,100,58,1
TiH8,300,58,1
TiH8,250,58,1
TiH8,200,58,1
TiH8,150,58,1
TiH8,100,58,1
TiH7,250,58,1
TiH5,300,58,1
TiH7,200,58,1
TiH7,150,58,1
TiH7,100,58,1
TiH6,300,58,1
TiH6,250,58,1
TiH6,200,58,1
TiH6,150,58,1
TiH6,100,58,1
H3C2,300,58,1
H3C2,250,58,1
H3C2,200,58,1
H3C2,150,58,1
H3C2,100,58,1
B2H3,300,58,1
B2H3,250,58,1
B2H3,200,58,1
B2H3,150,58,1
B2H3,100,58,1
HC,300,58,1
HN2,300,58,1
HN2,250,58,1
HN2,200,58,1
Li2H9,300,58,1
Li2H9,250,58,1
Li2H9,200,58,1
Li2H9,150,58,1
Li2H9,100,58,1
LiH5,100,58,1
LiH4,300,58,1
LiH4,250,58,1
LiH4,200,58,1
LiH4,150,58,1
LiH4,100,58,1
LiH5,150,58,1
LiH5,200,58,1
LiH5,250,58,1
LiH9,250,58,1
LiH10,300,58,1
LiH10,250,58,1
LiH10,200,58,1
LiH10,150,58,1
LiH10,100,58,1
LiH9,300,58,1
LiH9,200,58,1
LiH5,300,58,1
LiH9,150,58,1
LiH9,100,58,1
LiH8,300,58,1
LiH7,300,58,1
LiH7,250,58,1
LiH7,200,58,1
LiH7,150,58,1
LiH7,100,58,1
MgH3,300,58,1
MgH4,300,58,1
MgH4,250,58,1
MgH3,250,58,1
MgH3,200,58,1
MgH3,150,58,1
MgH3,100,58,1
Mg2H5,100,58,1
Mg2H5,150,58,1
Mg2H5,200,58,1
Mg2H5,250,58,1
Mg2H7,300,58,1
Mg2H7,250,58,1
Mg2H7,200,58,1
Mg2H7,150,58,1
Mg2H7,100,58,1
Mg2H5,300,58,1
SrH10,300,58,1
SrH10,250,58,1
SrH10,200,58,1
SrH10,150,58,1
SrH10,100,58,1
SrH9,300,58,1
SrH9,250,58,1
SrH9,200,58,1
SrH9,150,58,1
SrH8,300,58,1
Sr2H9,200,58,1
YH2,100,58,1
Sr2H9,300,58,1
Sr2H9,250,58,1
Sr2H9,150,58,1
Sr2H9,100,58,1
Sr2H7,200,58,1
Sr2H7,150,58,1
Sr2H7,100,58,1
SrH9,100,58,1
SrH8,250,58,1
YH2,200,58,1
SrH3,300,58,1
SrH3,250,58,1
SrH3,200,58,1
